Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Banja Luka,PM2.5 - Principal,2023-12-01 01:00 AM,2023,12,01,01,5.6,23,Good,5.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-01 02:00 AM,2023,12,01,02,5.7,24,Good,5.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-01 03:00 AM,2023,12,01,03,5.5,23,Good,5.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-01 04:00 AM,2023,12,01,04,5.5,23,Good,5.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-01 05:00 AM,2023,12,01,05,5.9,25,Good,6.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-01 06:00 AM,2023,12,01,06,5.9,25,Good,6.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-01 07:00 AM,2023,12,01,07,6.2,26,Good,6.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-01 08:00 AM,2023,12,01,08,6.6,28,Good,6.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-01 09:00 AM,2023,12,01,09,6.5,27,Good,6.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-01 10:00 AM,2023,12,01,10,6.5,27,Good,6.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-01 11:00 AM,2023,12,01,11,6.6,28,Good,6.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-01 12:00 PM,2023,12,01,12,6.9,29,Good,7.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-01 01:00 PM,2023,12,01,13,7.4,31,Good,8.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-01 02:00 PM,2023,12,01,14,7.9,33,Good,8.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-01 03:00 PM,2023,12,01,15,8.0,33,Good,8.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-01 04:00 PM,2023,12,01,16,8.4,35,Good,9.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-01 05:00 PM,2023,12,01,17,8.6,36,Good,8.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-01 06:00 PM,2023,12,01,18,8.8,37,Good,9.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-01 07:00 PM,2023,12,01,19,9.1,38,Good,9.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-01 08:00 PM,2023,12,01,20,9.1,38,Good,9.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-01 09:00 PM,2023,12,01,21,9.3,39,Good,9.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-01 10:00 PM,2023,12,01,22,9.3,39,Good,9.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-01 11:00 PM,2023,12,01,23,9.3,39,Good,9.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-02 12:00 AM,2023,12,02,00,9.5,40,Good,10.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-02 01:00 AM,2023,12,02,01,9.7,40,Good,10.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-02 02:00 AM,2023,12,02,02,10.1,42,Good,11.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-02 03:00 AM,2023,12,02,03,10.3,43,Good,11.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-02 04:00 AM,2023,12,02,04,11.5,48,Good,13.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-02 05:00 AM,2023,12,02,05,12.0,50,Good,13.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-02 06:00 AM,2023,12,02,06,12.5,52,Moderate,13.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-02 07:00 AM,2023,12,02,07,13.6,54,Moderate,14.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-02 08:00 AM,2023,12,02,08,15.7,59,Moderate,17.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-02 09:00 AM,2023,12,02,09,18.7,65,Moderate,21.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-02 10:00 AM,2023,12,02,10,20.7,69,Moderate,22.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-02 11:00 AM,2023,12,02,11,22.8,74,Moderate,24.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-02 12:00 PM,2023,12,02,12,24.1,76,Moderate,25.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-02 01:00 PM,2023,12,02,13,25.5,79,Moderate,26.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-02 02:00 PM,2023,12,02,14,24.3,77,Moderate,23.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-02 03:00 PM,2023,12,02,15,21.2,70,Moderate,18.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-02 04:00 PM,2023,12,02,16,19.7,67,Moderate,18.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-02 05:00 PM,2023,12,02,17,19.5,67,Moderate,19.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-02 06:00 PM,2023,12,02,18,32.1,93,Moderate,44.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-02 07:00 PM,2023,12,02,19,39.9,112,Unhealthy for Sensitive Groups,47.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-02 08:00 PM,2023,12,02,20,30.1,89,Moderate,20.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-02 09:00 PM,2023,12,02,21,24.4,77,Moderate,18.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-02 10:00 PM,2023,12,02,22,22.3,72,Moderate,20.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-02 11:00 PM,2023,12,02,23,18.1,64,Moderate,13.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-03 12:00 AM,2023,12,03,00,14.9,57,Moderate,11.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-03 01:00 AM,2023,12,03,01,13.5,54,Moderate,12.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-03 02:00 AM,2023,12,03,02,11.5,48,Good,9.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-03 03:00 AM,2023,12,03,03,11.4,48,Good,11.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-03 04:00 AM,2023,12,03,04,9.7,40,Good,8.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-03 05:00 AM,2023,12,03,05,9.6,40,Good,9.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-03 06:00 AM,2023,12,03,06,8.9,37,Good,8.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-03 07:00 AM,2023,12,03,07,8.7,36,Good,8.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-03 08:00 AM,2023,12,03,08,26.0,80,Moderate,43.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-03 09:00 AM,2023,12,03,09,22.7,73,Moderate,19.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-03 10:00 AM,2023,12,03,10,18.2,64,Moderate,13.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-03 11:00 AM,2023,12,03,11,17.2,62,Moderate,16.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-03 12:00 PM,2023,12,03,12,20.5,69,Moderate,23.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-03 01:00 PM,2023,12,03,13,23.7,75,Moderate,26.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-03 02:00 PM,2023,12,03,14,19.6,67,Moderate,15.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-03 03:00 PM,2023,12,03,15,19.9,67,Moderate,20.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-03 04:00 PM,2023,12,03,16,18.0,63,Moderate,16.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-03 05:00 PM,2023,12,03,17,17.7,63,Moderate,17.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-03 06:00 PM,2023,12,03,18,19.0,66,Moderate,20.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-03 07:00 PM,2023,12,03,19,20.3,68,Moderate,21.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-03 08:00 PM,2023,12,03,20,120.2,184,Unhealthy,220.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-03 09:00 PM,2023,12,03,21,134.7,192,Unhealthy,149.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-03 10:00 PM,2023,12,03,22,141.9,196,Unhealthy,149.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-03 11:00 PM,2023,12,03,23,169.7,220,Very Unhealthy,197.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-04 12:00 AM,2023,12,04,00,183.5,234,Very Unhealthy,197.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-04 01:00 AM,2023,12,04,01,159.8,210,Very Unhealthy,136.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-04 02:00 AM,2023,12,04,02,147.9,199,Unhealthy,136.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-04 03:00 AM,2023,12,04,03,117.1,183,Unhealthy,86.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-04 04:00 AM,2023,12,04,04,95.7,172,Unhealthy,74.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-04 05:00 AM,2023,12,04,05,76.5,162,Unhealthy,57.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-04 06:00 AM,2023,12,04,06,67.0,157,Unhealthy,57.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-04 07:00 AM,2023,12,04,07,52.0,142,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-04 08:00 AM,2023,12,04,08,47.3,130,Unhealthy for Sensitive Groups,42.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-04 09:00 AM,2023,12,04,09,62.0,154,Unhealthy,76.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-04 10:00 AM,2023,12,04,10,43.1,120,Unhealthy for Sensitive Groups,24.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-04 11:00 AM,2023,12,04,11,33.7,96,Moderate,24.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-04 12:00 PM,2023,12,04,12,39.9,112,Unhealthy for Sensitive Groups,46.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-04 01:00 PM,2023,12,04,13,53.8,146,Unhealthy for Sensitive Groups,67.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-04 02:00 PM,2023,12,04,14,53.5,145,Unhealthy for Sensitive Groups,53.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-04 03:00 PM,2023,12,04,15,51.3,140,Unhealthy for Sensitive Groups,49.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-04 04:00 PM,2023,12,04,16,50.5,138,Unhealthy for Sensitive Groups,49.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-04 05:00 PM,2023,12,04,17,71.3,159,Unhealthy,92.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-04 06:00 PM,2023,12,04,18,64.9,156,Unhealthy,58.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-04 07:00 PM,2023,12,04,19,88.3,168,Unhealthy,111.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-04 08:00 PM,2023,12,04,20,87.4,167,Unhealthy,86.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-04 09:00 PM,2023,12,04,21,87.0,167,Unhealthy,86.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-04 10:00 PM,2023,12,04,22,79.0,163,Unhealthy,70.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-04 11:00 PM,2023,12,04,23,77.3,162,Unhealthy,75.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-05 12:00 AM,2023,12,05,00,79.1,163,Unhealthy,81.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-05 01:00 AM,2023,12,05,01,80.0,164,Unhealthy,81.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-05 02:00 AM,2023,12,05,02,87.4,167,Unhealthy,94.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-05 03:00 AM,2023,12,05,03,91.1,169,Unhealthy,94.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-05 04:00 AM,2023,12,05,04,94.5,171,Unhealthy,98.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-05 05:00 AM,2023,12,05,05,116.5,182,Unhealthy,138.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-05 06:00 AM,2023,12,05,06,115.2,182,Unhealthy,114.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-05 07:00 AM,2023,12,05,07,114.1,181,Unhealthy,112.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-05 08:00 AM,2023,12,05,08,114.1,181,Unhealthy,107.6,UG/M3,1 Hr,Invalid
Banja Luka,PM2.5 - Principal,2023-12-05 09:00 AM,2023,12,05,09,-999.0,-999,N/A,107.6,UG/M3,1 Hr,Invalid
Banja Luka,PM2.5 - Principal,2023-12-05 10:00 AM,2023,12,05,10,-999.0,-999,N/A,107.6,UG/M3,1 Hr,Invalid
Banja Luka,PM2.5 - Principal,2023-12-05 11:00 AM,2023,12,05,11,-999.0,-999,N/A,107.6,UG/M3,1 Hr,Invalid
Banja Luka,PM2.5 - Principal,2023-12-05 12:00 PM,2023,12,05,12,-999.0,-999,N/A,107.6,UG/M3,1 Hr,Invalid
Banja Luka,PM2.5 - Principal,2023-12-05 01:00 PM,2023,12,05,13,-999.0,-999,N/A,107.6,UG/M3,1 Hr,Invalid
Banja Luka,PM2.5 - Principal,2023-12-05 02:00 PM,2023,12,05,14,-999.0,-999,N/A,154.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-05 03:00 PM,2023,12,05,15,153.4,204,Very Unhealthy,154.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-05 04:00 PM,2023,12,05,16,151.4,202,Very Unhealthy,149.6,UG/M3,1 Hr,Invalid
Banja Luka,PM2.5 - Principal,2023-12-05 05:00 PM,2023,12,05,17,-999.0,-999,N/A,149.6,UG/M3,1 Hr,Invalid
Banja Luka,PM2.5 - Principal,2023-12-05 06:00 PM,2023,12,05,18,-999.0,-999,N/A,149.6,UG/M3,1 Hr,Invalid
Banja Luka,PM2.5 - Principal,2023-12-05 07:00 PM,2023,12,05,19,-999.0,-999,N/A,149.6,UG/M3,1 Hr,Invalid
Banja Luka,PM2.5 - Principal,2023-12-05 08:00 PM,2023,12,05,20,-999.0,-999,N/A,96.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-05 09:00 PM,2023,12,05,21,99.7,174,Unhealthy,96.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-05 10:00 PM,2023,12,05,22,120.1,184,Unhealthy,141.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-05 11:00 PM,2023,12,05,23,128.6,189,Unhealthy,139.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-06 12:00 AM,2023,12,06,00,104.5,176,Unhealthy,78.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-06 01:00 AM,2023,12,06,01,91.5,170,Unhealthy,78.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-06 02:00 AM,2023,12,06,02,61.5,154,Unhealthy,32.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-06 03:00 AM,2023,12,06,03,43.0,119,Unhealthy for Sensitive Groups,24.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-06 04:00 AM,2023,12,06,04,33.8,97,Moderate,24.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-06 05:00 AM,2023,12,06,05,29.2,87,Moderate,24.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-06 06:00 AM,2023,12,06,06,23.5,75,Moderate,17.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-06 07:00 AM,2023,12,06,07,22.6,73,Moderate,21.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-06 08:00 AM,2023,12,06,08,24.4,77,Moderate,26.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-06 09:00 AM,2023,12,06,09,25.2,79,Moderate,26.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-06 10:00 AM,2023,12,06,10,23.0,74,Moderate,20.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-06 11:00 AM,2023,12,06,11,22.6,73,Moderate,22.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-06 12:00 PM,2023,12,06,12,22.4,73,Moderate,22.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-06 01:00 PM,2023,12,06,13,22.3,72,Moderate,22.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-06 02:00 PM,2023,12,06,14,21.9,72,Moderate,20.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-06 03:00 PM,2023,12,06,15,21.5,71,Moderate,20.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-06 04:00 PM,2023,12,06,16,21.2,70,Moderate,20.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-06 05:00 PM,2023,12,06,17,22.4,73,Moderate,24.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-06 06:00 PM,2023,12,06,18,22.8,74,Moderate,24.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-06 07:00 PM,2023,12,06,19,23.3,75,Moderate,24.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-06 08:00 PM,2023,12,06,20,24.5,77,Moderate,27.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-06 09:00 PM,2023,12,06,21,25.4,79,Moderate,27.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-06 10:00 PM,2023,12,06,22,25.8,80,Moderate,26.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-06 11:00 PM,2023,12,06,23,24.5,77,Moderate,20.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-07 12:00 AM,2023,12,07,00,24.3,77,Moderate,23.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-07 01:00 AM,2023,12,07,01,23.7,75,Moderate,21.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-07 02:00 AM,2023,12,07,02,23.2,74,Moderate,21.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-07 03:00 AM,2023,12,07,03,22.9,74,Moderate,21.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-07 04:00 AM,2023,12,07,04,17.6,63,Moderate,13.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-07 05:00 AM,2023,12,07,05,16.8,61,Moderate,16.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-07 06:00 AM,2023,12,07,06,16.2,60,Moderate,15.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-07 07:00 AM,2023,12,07,07,15.2,58,Moderate,14.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-07 08:00 AM,2023,12,07,08,14.7,56,Moderate,14.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-07 09:00 AM,2023,12,07,09,16.7,61,Moderate,18.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-07 10:00 AM,2023,12,07,10,37.9,107,Unhealthy for Sensitive Groups,59.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-07 11:00 AM,2023,12,07,11,41.1,115,Unhealthy for Sensitive Groups,44.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-07 12:00 PM,2023,12,07,12,42.7,119,Unhealthy for Sensitive Groups,44.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-07 01:00 PM,2023,12,07,13,45.9,127,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-07 02:00 PM,2023,12,07,14,60.5,154,Unhealthy,75.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-07 03:00 PM,2023,12,07,15,67.9,157,Unhealthy,75.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-07 04:00 PM,2023,12,07,16,43.5,121,Unhealthy for Sensitive Groups,19.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-07 05:00 PM,2023,12,07,17,49.6,136,Unhealthy for Sensitive Groups,55.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-07 06:00 PM,2023,12,07,18,85.8,167,Unhealthy,122.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-07 07:00 PM,2023,12,07,19,103.9,176,Unhealthy,122.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-07 08:00 PM,2023,12,07,20,113.0,181,Unhealthy,122.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-07 09:00 PM,2023,12,07,21,144.9,197,Unhealthy,176.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-07 10:00 PM,2023,12,07,22,157.4,208,Very Unhealthy,169.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-07 11:00 PM,2023,12,07,23,163.6,214,Very Unhealthy,169.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-08 12:00 AM,2023,12,08,00,190.7,241,Very Unhealthy,217.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-08 01:00 AM,2023,12,08,01,175.0,225,Very Unhealthy,159.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-08 02:00 AM,2023,12,08,02,148.1,199,Unhealthy,121.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-08 03:00 AM,2023,12,08,03,111.8,180,Unhealthy,75.4,UG/M3,1 Hr,Valid
